match_id,start_time_s,start_time_utc,patch,patch_source,winner,winner_team_index,team_1_average_badge,team_2_average_badge,team_1_hero_1,team_1_hero_2,team_1_hero_3,team_1_hero_4,team_1_hero_5,team_1_hero_6,team_2_hero_1,team_2_hero_2,team_2_hero_3,team_2_hero_4,team_2_hero_5,team_2_hero_6
77882264,1776992101,2026-04-24 00:55:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,94,94,31,25,50,27,52,7,1,35,81,10,19,60
77882258,1776992100,2026-04-24 00:55:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,25,7,65,11,63,19,79,2,64,6,1,15
77882252,1776992096,2026-04-24 00:54:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,96,96,65,7,11,6,1,79,72,76,67,80,31,50
77882250,1776992096,2026-04-24 00:54:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,41,41,13,25,63,52,31,12,1,66,7,67,69,72
77882249,1776992095,2026-04-24 00:54:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,23,22,58,79,1,72,14,76,8,81,27,3,12,2
77882242,1776992094,2026-04-24 00:54:54 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,33,33,2,1,65,76,60,20,11,67,77,10,3,66
77882237,1776992090,2026-04-24 00:54:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,81,81,52,31,63,11,65,15,4,13,25,35,67,77
77882236,1776992090,2026-04-24 00:54:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,102,102,10,18,13,7,31,25,6,2,64,76,1,50
77882234,1776992089,2026-04-24 00:54:49 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,75,75,60,7,31,20,25,80,6,64,63,13,3,4
77882218,1776992087,2026-04-24 00:54:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,13,31,77,20,79,27,10,12,67,7,80,1
77882217,1776992086,2026-04-24 00:54:46 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,76,76,4,15,6,2,13,79,66,10,31,63,64,14
77882216,1776992084,2026-04-24 00:54:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,94,94,11,25,16,27,17,20,69,13,7,18,35,72
77882215,1776992083,2026-04-24 00:54:43 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,76,76,50,79,3,4,64,6,7,2,58,11,80,19
77882211,1776992083,2026-04-24 00:54:43 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,54,55,66,20,79,6,7,72,16,18,15,76,63,64
77882201,1776992081,2026-04-24 00:54:41 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,52,52,25,8,14,3,20,65,52,79,69,13,80,72
77882191,1776992078,2026-04-24 00:54:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,63,63,58,80,12,76,27,79,18,1,20,13,11,4
77882166,1776992068,2026-04-24 00:54:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,85,85,13,27,16,12,17,35,3,6,67,4,77,63
77882163,1776992066,2026-04-24 00:54:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,86,86,58,65,76,25,79,52,69,15,27,81,80,4
77882160,1776992066,2026-04-24 00:54:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,63,63,64,2,69,76,66,6,1,17,10,72,58,8
77882157,1776992064,2026-04-24 00:54:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,62,62,50,11,12,80,8,16,7,72,66,64,67,20
77882156,1776992063,2026-04-24 00:54:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,3,17,8,10,19,18,25,31,20,2,81,79
77882138,1776992059,2026-04-24 00:54:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,114,114,31,27,65,25,15,60,79,77,11,19,1,63
77882100,1776992048,2026-04-24 00:54:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,63,13,1,10,14,6,31,7,15,69,76,19,20
77882096,1776992046,2026-04-24 00:54:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,74,73,14,80,77,1,31,10,3,63,12,6,15,4
77882091,1776992044,2026-04-24 00:54:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,91,91,27,2,50,10,79,77,15,12,35,80,65,7
77882082,1776992042,2026-04-24 00:54:02 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,62,7,8,12,58,65,31,25,63,69,17,2,72
77882076,1776992041,2026-04-24 00:54:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,71,71,11,58,76,80,7,18,65,35,2,50,10,27
77882062,1776992038,2026-04-24 00:53:58 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,41,36,16,69,65,81,79,25,66,50,64,67,1,4
77882053,1776992034,2026-04-24 00:53:54 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,86,86,6,67,16,8,11,52,81,15,76,65,19,79
77882022,1776992023,2026-04-24 00:53:43 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,82,82,1,81,19,31,79,3,15,10,17,64,11,76
77882017,1776992022,2026-04-24 00:53:42 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,103,103,13,12,20,1,58,65,4,80,64,72,69,10
77882006,1776992018,2026-04-24 00:53:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,54,54,2,69,19,25,11,8,31,1,58,14,65,18
77882005,1776992018,2026-04-24 00:53:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,45,44,7,12,52,64,1,79,6,67,65,15,63,31
77881996,1776992013,2026-04-24 00:53:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,74,74,76,63,2,81,16,12,64,67,77,31,20,1
77881991,1776992013,2026-04-24 00:53:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,73,74,2,4,15,11,80,31,60,25,67,6,14,52
77881940,1776991997,2026-04-24 00:53:17 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,26,26,72,67,3,66,8,65,35,76,77,80,13,12
77881939,1776991996,2026-04-24 00:53:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,61,61,58,63,66,6,79,20,19,12,1,2,76,69
77881938,1776991995,2026-04-24 00:53:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,81,81,65,35,4,2,15,79,80,13,20,66,11,76
77881937,1776991994,2026-04-24 00:53:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,52,52,63,76,4,12,52,11,58,20,64,69,1,35
77881935,1776991994,2026-04-24 00:53:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,26,26,50,1,81,63,72,18,4,3,52,79,64,6
77881934,1776991994,2026-04-24 00:53:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,23,24,1,65,31,3,8,18,12,63,19,2,67,81
77881933,1776991993,2026-04-24 00:53:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,55,55,65,11,14,2,35,66,7,18,63,6,3,15
77881932,1776991993,2026-04-24 00:53:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,64,20,77,27,15,31,25,80,11,2,65,79
77881904,1776991983,2026-04-24 00:53:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,106,106,13,31,7,25,15,67,58,60,11,72,1,69
77881890,1776991978,2026-04-24 00:52:58 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,76,76,1,2,58,12,81,80,52,20,15,65,67,66
77881887,1776991975,2026-04-24 00:52:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,85,85,72,12,13,3,80,20,63,1,19,11,64,67
77881883,1776991974,2026-04-24 00:52:54 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,92,92,58,1,20,14,19,31,2,79,7,4,66,11
77881877,1776991974,2026-04-24 00:52:54 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,35,34,10,19,79,2,1,13,20,76,17,77,63,15
77881875,1776991972,2026-04-24 00:52:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,51,52,72,7,76,6,64,69,66,79,65,27,12,50
77881873,1776991970,2026-04-24 00:52:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,84,84,17,31,10,6,69,1,52,79,14,3,27,63
77881870,1776991967,2026-04-24 00:52:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,81,81,1,63,20,64,79,6,69,65,8,17,31,35
77881869,1776991967,2026-04-24 00:52:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,24,24,7,19,13,69,6,79,76,4,27,63,60,35
77881867,1776991967,2026-04-24 00:52:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,26,26,1,20,72,7,11,63,76,69,12,25,2,52
77881851,1776991963,2026-04-24 00:52:43 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,104,104,25,77,58,20,65,14,1,17,31,67,64,16
77881796,1776991939,2026-04-24 00:52:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,24,26,7,6,72,79,52,20,64,80,67,13,77,15
77881763,1776991928,2026-04-24 00:52:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,75,75,20,79,65,77,12,16,4,11,10,18,13,67
77881741,1776991920,2026-04-24 00:52:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,53,53,2,72,6,77,79,81,67,64,69,63,16,66
77881740,1776991920,2026-04-24 00:52:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,62,62,63,27,31,7,79,35,13,1,69,20,11,25
77881738,1776991919,2026-04-24 00:51:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,114,114,65,15,25,2,31,64,1,18,7,52,67,81
77881732,1776991917,2026-04-24 00:51:57 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,71,71,7,63,67,25,79,72,10,19,77,11,50,14
77881730,1776991915,2026-04-24 00:51:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,73,73,13,2,72,79,31,8,1,67,81,7,18,66
77881726,1776991912,2026-04-24 00:51:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,101,101,7,19,58,12,63,79,25,65,80,35,69,8
77881714,1776991910,2026-04-24 00:51:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,81,81,64,1,20,79,35,63,12,52,31,11,2,13
77881683,1776991900,2026-04-24 00:51:40 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,91,91,58,25,67,52,27,69,11,31,80,76,15,1
77881660,1776991892,2026-04-24 00:51:32 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,83,83,20,35,2,7,16,11,15,64,27,4,79,63
77881659,1776991890,2026-04-24 00:51:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,72,72,10,13,1,63,14,19,50,25,65,11,27,79
77881648,1776991885,2026-04-24 00:51:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,103,103,77,67,7,19,65,76,13,27,2,18,25,63
77881639,1776991883,2026-04-24 00:51:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,56,56,13,31,76,77,64,12,1,6,20,2,11,15
77881628,1776991879,2026-04-24 00:51:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,45,45,76,58,63,72,6,2,1,31,15,12,13,4
77881621,1776991879,2026-04-24 00:51:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,16,16,13,14,67,65,72,27,81,25,2,79,76,1
77881617,1776991877,2026-04-24 00:51:17 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,81,81,2,64,18,4,11,13,6,3,20,72,65,79
77881613,1776991876,2026-04-24 00:51:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,74,74,50,27,72,31,58,79,11,15,8,64,1,80
77881612,1776991876,2026-04-24 00:51:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,65,64,2,19,80,3,8,18,52,76,25,81,35,67
77881611,1776991876,2026-04-24 00:51:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,103,103,1,19,13,3,67,15,18,20,80,65,31,63
77881608,1776991875,2026-04-24 00:51:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,1,7,69,65,79,16,27,14,11,6,58,76
77881607,1776991875,2026-04-24 00:51:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,46,51,64,3,58,67,76,6,2,31,18,81,1,79
77881600,1776991872,2026-04-24 00:51:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,105,105,58,77,11,1,10,69,31,64,19,14,15,13
77881589,1776991869,2026-04-24 00:51:09 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,85,85,76,6,69,2,11,1,15,58,7,67,14,19
77881588,1776991868,2026-04-24 00:51:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,7,20,1,11,8,15,12,63,69,25,76,2
77881586,1776991868,2026-04-24 00:51:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,86,86,17,67,6,1,76,15,19,63,4,12,14,13
77881585,1776991867,2026-04-24 00:51:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,23,23,15,81,79,25,76,13,11,80,3,7,31,6
77881583,1776991866,2026-04-24 00:51:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,24,24,17,65,72,8,11,69,81,63,79,6,76,1
77881579,1776991865,2026-04-24 00:51:05 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,51,51,27,72,7,63,18,14,79,15,4,65,19,31
77881578,1776991864,2026-04-24 00:51:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,91,91,4,15,2,19,27,67,13,65,81,8,16,12
77881569,1776991860,2026-04-24 00:51:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,43,43,7,35,6,63,10,14,18,13,69,76,1,64
77881560,1776991859,2026-04-24 00:50:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,63,17,72,35,25,67,14,79,4,3,66,69
77881559,1776991859,2026-04-24 00:50:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,42,42,76,65,79,50,1,12,20,25,35,3,52,11
77881556,1776991856,2026-04-24 00:50:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,25,25,76,63,64,81,11,27,20,72,35,1,67,7
77881555,1776991856,2026-04-24 00:50:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,54,54,1,11,65,60,76,31,72,69,2,27,64,14
77881544,1776991853,2026-04-24 00:50:53 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,54,54,11,65,2,14,16,66,58,15,1,19,31,67
77881531,1776991846,2026-04-24 00:50:46 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,6,81,11,2,1,60,67,77,76,15,10,4
77881511,1776991839,2026-04-24 00:50:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,73,73,17,64,81,19,8,67,27,13,14,20,77,31
77881492,1776991830,2026-04-24 00:50:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,75,75,52,12,77,31,2,63,50,80,65,7,35,11
77881491,1776991830,2026-04-24 00:50:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,46,46,72,6,79,2,11,65,27,12,69,17,1,16
77881486,1776991828,2026-04-24 00:50:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,55,55,67,81,31,3,19,27,66,13,7,12,60,72
77881479,1776991827,2026-04-24 00:50:27 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,62,62,4,13,80,35,69,6,76,64,65,67,19,2
77881477,1776991827,2026-04-24 00:50:27 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,55,54,79,64,1,50,18,65,11,6,13,7,67,19
77881473,1776991823,2026-04-24 00:50:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,52,52,13,79,15,52,19,10,35,27,77,2,63,17
77881466,1776991822,2026-04-24 00:50:22 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,82,82,15,58,25,66,69,63,31,64,76,80,19,67
77881456,1776991819,2026-04-24 00:50:19 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,61,61,79,64,16,1,76,81,31,80,65,6,52,69
77881451,1776991815,2026-04-24 00:50:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,86,86,7,20,58,25,3,50,4,63,15,31,19,79
77881436,1776991811,2026-04-24 00:50:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,41,34,3,77,76,63,18,15,14,20,8,1,27,80
77881425,1776991808,2026-04-24 00:50:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,73,73,2,15,12,63,11,65,77,79,27,1,69,76
77881382,1776991795,2026-04-24 00:49:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,54,54,20,14,67,13,64,4,63,2,27,76,69,80
77881359,1776991787,2026-04-24 00:49:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,106,106,2,79,19,1,15,8,6,11,3,58,65,14
77881333,1776991778,2026-04-24 00:49:38 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,75,75,1,67,2,25,13,11,6,79,15,4,17,10
77881316,1776991773,2026-04-24 00:49:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,92,92,3,25,20,81,79,58,12,15,72,69,50,52
77881314,1776991771,2026-04-24 00:49:31 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,96,96,66,17,15,20,65,12,11,79,25,64,13,52
77881298,1776991766,2026-04-24 00:49:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,61,61,6,11,64,50,63,31,10,76,79,2,58,72
77881295,1776991764,2026-04-24 00:49:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,62,2,80,7,10,6,12,65,1,31,64,52,14
77881286,1776991761,2026-04-24 00:49:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,101,101,52,81,2,63,19,65,20,27,13,4,77,67
77881273,1776991757,2026-04-24 00:49:17 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,96,96,72,11,7,58,79,4,17,76,10,77,67,66
77881267,1776991755,2026-04-24 00:49:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,54,54,13,76,14,64,58,66,16,3,80,2,25,67
77881260,1776991755,2026-04-24 00:49:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,81,81,63,11,1,31,12,58,8,16,13,79,3,18
